"CategoryCorrect","CategoryLeft","CategoryRight","Condition","Exemplar","acc","accuracy","age","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_rating","coordinates","correct","correct_button_get_response","correct_button_get_response_0","correct_button_get_start_click","correct_button_get_start_click_0","correct_get_response","correct_get_response_0","correct_get_start_click","correct_get_start_click_0","count_ISI","count_ISI_0","count_age","count_confidence_likert","count_data_intro","count_dom_hand","count_end","count_experiment","count_familiarizing","count_get_response","count_get_response_0","count_get_start_click","count_get_start_click_0","count_instructions_fam","count_instructions_main","count_instructions_practice","count_logger","count_main","count_native_language","count_practice","count_present_categories","count_present_categories_0","count_present_start","count_present_start_0","count_present_stimulus","count_questionnaire","count_trial_0","count_trial_1","datetime","description","disable_garbage_collection","dom_hand","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","initiation_time","initiation_time_get_response","initiation_time_get_response_0","initiation_time_get_start_click","initiation_time_get_start_click_0","keyboard_backend","live_row","live_row_familiarizing","live_row_practice","logfile","mouse_backend","native_language","opensesame_codename","opensesame_version","repeat_cycle","response","response_end","response_get_response","response_get_response_0","response_get_start_click","response_get_start_click_0","response_time","response_time_end","response_time_get_response","response_time_get_response_0","response_time_get_start_click","response_time_get_start_click_0","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_ISI","time_ISI_0","time_age","time_confidence_likert","time_data_intro","time_dom_hand","time_end","time_experiment","time_familiarizing","time_get_response","time_get_response_0","time_get_start_click","time_get_start_click_0","time_instructions_fam","time_instructions_main","time_instructions_practice","time_logger","time_main","time_native_language","time_practice","time_present_categories","time_present_categories_0","time_present_start","time_present_start_0","time_present_stimulus","time_questionnaire","time_trial_0","time_trial_1","timestamps_get_response","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","xpos_get_response","ypos_get_response"
"Säugetier","Säugetier","Amphibie","Example","Giraffe","100","100","","920","920","white","no","legacy","legacy","legacy","0","6","relative","1","Säugetier","Ziel","NA","NA","1","1","undefined","undefined","0","2","0","0","0","0","0","0","0","0","2","0","2","0","0","0","1","0","0","0","0","2","0","2","0","0","2","0","Thu 06 Feb 2020 12:31:37 PM CET","Default description","yes","NA","simplified_classification.osexp","/home/experiment/Desktop/classification","no","sans","no","24","no","black","no","6","yes","1050","570","570","331","0","0","legacy","0","2","0","/home/experiment/Desktop/classification/subject-20.csv","legacy","NA","Kafkaesque Koffka","3.2.8b1","0","Säugetier","NA","Säugetier","Ziel","Start","Start","920","NA","920","551","1690","1585","2","legacy","1024","2","48000","-16","experiment","20","even","legacy","NA","149015","NA","NA","NA","NA","NA","2628","141183","183257","148457","181560","146865","2628","NA","149540","186502","NA","NA","179480","179553","148457","181560","146865","183257","NA","146858","179546","[183257.0, 183267.0, 183277.0, 183287.0, 183297.0, 183307.0, 183317.0, 183327.0, 183337.0, 183347.0, 183357.0, 183367.0, 183377.0, 183387.0, 183397.0, 183407.0, 183417.0, 183427.0, 183437.0, 183447.0, 183457.0, 183467.0, 183477.0, 183487.0, 183497.0, 183507.0, 183517.0, 183527.0, 183537.0, 183547.0, 183557.0, 183567.0, 183577.0, 183587.0, 183597.0, 183607.0, 183617.0, 183627.0, 183637.0, 183647.0, 183657.0, 183667.0, 183677.0, 183687.0, 183697.0, 183707.0, 183717.0, 183727.0, 183737.0, 183747.0, 183757.0, 183767.0, 183777.0, 183787.0, 183797.0, 183807.0, 183817.0, 183827.0, 183837.0, 183847.0, 183857.0, 183867.0, 183877.0, 183887.0, 183897.0, 183907.0, 183917.0, 183927.0, 183937.0, 183947.0, 183957.0, 183967.0, 183977.0, 183987.0, 183997.0, 184007.0, 184017.0, 184027.0, 184037.0, 184047.0, 184057.0, 184067.0, 184077.0, 184087.0, 184097.0, 184107.0, 184117.0, 184127.0, 184137.0, 184147.0, 184157.0, 184167.0, 184177.0]","confidence_categorization","1","920","1","yes","1680","[-4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -7, -15, -39, -60, -86, -120, -155, -234, -270, -309, -342, -405, -434, -462, -491, -537, -555, -568, -584, -589, -591, -595, -607, -614, -622, -629, -639, -644, -649, -652, -660, -664, -667, -670]","[445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 428, 407, 379, 318, 281, 242, 201, 163, 84, 46, 11, -22, -77, -102, -126, -148, -183, -200, -211, -224, -229, -232, -238, -256, -266, -276, -284, -293, -298, -305, -311, -329, -341, -352, -361]"
"Insekt","Fisch","Insekt","Example","Biene","100","100","","1015","1015","white","no","legacy","legacy","legacy","0","6","relative","1","Insekt","Ziel","NA","NA","1","1","undefined","undefined","1","2","0","1","0","0","0","0","0","1","2","1","2","0","0","0","2","0","0","0","1","2","1","2","1","0","2","1","Thu 06 Feb 2020 12:31:37 PM CET","Default description","yes","NA","simplified_classification.osexp","/home/experiment/Desktop/classification","no","sans","no","24","no","black","no","6","yes","1050","850","850","331","0","0","legacy","1","2","1","/home/experiment/Desktop/classification/subject-20.csv","legacy","NA","Kafkaesque Koffka","3.2.8b1","0","Insekt","NA","Insekt","Ziel","Start","Start","1110","NA","1110","551","2218","1585","2","legacy","1024","2","48000","-16","experiment","20","even","legacy","186595","149015","NA","NA","NA","NA","NA","2628","141183","191425","148457","189200","146865","2628","NA","149540","196438","NA","NA","179480","187193","148457","189199","146865","191425","NA","146858","187186","[191425.0, 191435.0, 191445.0, 191455.0, 191465.0, 191475.0, 191485.0, 191495.0, 191505.0, 191515.0, 191525.0, 191535.0, 191545.0, 191555.0, 191565.0, 191575.0, 191585.0, 191595.0, 191605.0, 191615.0, 191625.0, 191635.0, 191645.0, 191655.0, 191665.0, 191675.0, 191685.0, 191695.0, 191705.0, 191715.0, 191725.0, 191735.0, 191745.0, 191755.0, 191765.0, 191775.0, 191785.0, 191795.0, 191805.0, 191815.0, 191825.0, 191835.0, 191845.0, 191855.0, 191865.0, 191875.0, 191885.0, 191895.0, 191905.0, 191915.0, 191925.0, 191935.0, 191945.0, 191955.0, 191965.0, 191975.0, 191985.0, 191995.0, 192005.0, 192015.0, 192025.0, 192035.0, 192045.0, 192055.0, 192065.0, 192075.0, 192085.0, 192095.0, 192105.0, 192115.0, 192125.0, 192135.0, 192145.0, 192155.0, 192165.0, 192175.0, 192185.0, 192195.0, 192205.0, 192215.0, 192225.0, 192235.0, 192245.0, 192255.0, 192265.0, 192275.0, 192285.0, 192295.0, 192305.0, 192315.0, 192325.0, 192335.0, 192345.0, 192355.0, 192365.0, 192375.0, 192385.0, 192395.0, 192405.0, 192415.0, 192425.0, 192435.0, 192445.0, 192455.0, 192465.0, 192475.0, 192485.0, 192495.0, 192505.0, 192515.0, 192525.0, 192535.0]","confidence_categorization","2","2030","2","yes","1680","[-23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -23, -24, -20, -13, 1, 9, 15, 24, 43, 55, 69, 87, 132, 162, 192, 224, 292, 324, 360, 398, 464, 493, 515, 535, 561, 569, 574]","[427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 425, 419, 411, 394, 384, 372, 353, 314, 294, 268, 238, 165, 124, 80, 37, -45, -83, -118, -152, -215, -245, -270, -293, -330, -343, -355]"
"Vogel","Reptil","Vogel","Example","Taube","100","100","","1010.33333333","1010.33333333","white","no","legacy","legacy","legacy","0","6","relative","1","Vogel","Ziel","NA","NA","1","1","undefined","undefined","2","2","0","2","0","0","0","0","0","2","2","2","2","0","0","0","3","0","0","0","2","2","2","2","2","0","2","2","Thu 06 Feb 2020 12:31:37 PM CET","Default description","yes","NA","simplified_classification.osexp","/home/experiment/Desktop/classification","no","sans","no","24","no","black","no","6","yes","1050","801","801","331","160","0","legacy","2","2","2","/home/experiment/Desktop/classification/subject-20.csv","legacy","NA","Kafkaesque Koffka","3.2.8b1","0","Vogel","NA","Vogel","Ziel","Start","Start","1001","NA","1001","551","2318","1585","2","legacy","1024","2","48000","-16","experiment","20","even","legacy","196487","149015","NA","NA","NA","NA","NA","2628","141183","201409","148457","199084","146865","2628","NA","149540","204928","NA","NA","179480","197077","148457","199083","146865","201409","NA","146858","197070","[201409.0, 201420.0, 201430.0, 201440.0, 201450.0, 201460.0, 201470.0, 201480.0, 201490.0, 201500.0, 201510.0, 201520.0, 201530.0, 201540.0, 201550.0, 201560.0, 201570.0, 201580.0, 201590.0, 201600.0, 201610.0, 201620.0, 201630.0, 201640.0, 201650.0, 201660.0, 201670.0, 201680.0, 201690.0, 201700.0, 201710.0, 201720.0, 201730.0, 201740.0, 201750.0, 201760.0, 201770.0, 201780.0, 201790.0, 201800.0, 201810.0, 201820.0, 201830.0, 201840.0, 201850.0, 201860.0, 201870.0, 201880.0, 201890.0, 201900.0, 201910.0, 201920.0, 201930.0, 201940.0, 201950.0, 201960.0, 201970.0, 201980.0, 201990.0, 202000.0, 202010.0, 202020.0, 202030.0, 202040.0, 202050.0, 202060.0, 202070.0, 202080.0, 202090.0, 202100.0, 202110.0, 202120.0, 202130.0, 202140.0, 202150.0, 202160.0, 202170.0, 202180.0, 202190.0, 202200.0, 202210.0, 202220.0, 202230.0, 202240.0, 202250.0, 202260.0, 202270.0, 202280.0, 202290.0, 202300.0, 202310.0, 202320.0, 202330.0, 202340.0, 202350.0, 202360.0, 202370.0, 202380.0, 202390.0, 202400.0, 202410.0]","confidence_categorization","3","3031","3","yes","1680","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 14, 23, 34, 51, 93, 118, 144, 177, 244, 278, 312, 337, 394, 422, 449, 475, 519, 537, 552, 565]","[456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 451, 443, 431, 412, 357, 320, 283, 244, 153, 103, 54, 17, -71, -110, -148, -188, -265, -300, -333, -365]"
"Reptil","Reptil","Vogel","Typical","Klapperschlange","100","100","","1100.25","1100.25","white","no","legacy","legacy","legacy","0","6","relative","1","Reptil","Ziel","NA","NA","1","1","undefined","undefined","3","2","0","3","0","0","0","0","0","3","2","3","2","0","0","0","4","0","0","0","3","2","3","2","3","0","2","3","Thu 06 Feb 2020 12:31:37 PM CET","Default description","yes","NA","simplified_classification.osexp","/home/experiment/Desktop/classification","no","sans","no","24","no","black","no","6","yes","1050","980","980","331","20","0","legacy","0","2","2","/home/experiment/Desktop/classification/subject-20.csv","legacy","NA","Kafkaesque Koffka","3.2.8b1","0","Reptil","NA","Reptil","Ziel","Start","Start","1370","NA","1370","551","476","1585","2","legacy","1024","2","48000","-16","experiment","20","even","legacy","204970","149015","NA","NA","NA","NA","NA","2628","141183","214161","148457","213678","146865","2628","205498","149540","217510","211598","NA","179480","211670","148457","213678","146865","214161","NA","146858","211663","[214161.0, 214171.0, 214181.0, 214191.0, 214201.0, 214211.0, 214221.0, 214231.0, 214241.0, 214251.0, 214261.0, 214271.0, 214281.0, 214291.0, 214301.0, 214311.0, 214321.0, 214331.0, 214341.0, 214351.0, 214361.0, 214371.0, 214381.0, 214391.0, 214401.0, 214411.0, 214421.0, 214431.0, 214441.0, 214451.0, 214461.0, 214471.0, 214481.0, 214491.0, 214501.0, 214511.0, 214521.0, 214531.0, 214541.0, 214551.0, 214561.0, 214571.0, 214581.0, 214591.0, 214601.0, 214611.0, 214621.0, 214631.0, 214641.0, 214651.0, 214661.0, 214671.0, 214681.0, 214691.0, 214701.0, 214711.0, 214721.0, 214731.0, 214741.0, 214751.0, 214761.0, 214771.0, 214781.0, 214791.0, 214801.0, 214811.0, 214821.0, 214831.0, 214841.0, 214851.0, 214861.0, 214871.0, 214881.0, 214891.0, 214901.0, 214911.0, 214921.0, 214931.0, 214941.0, 214951.0, 214961.0, 214971.0, 214981.0, 214991.0, 215001.0, 215011.0, 215021.0, 215031.0, 215041.0, 215051.0, 215061.0, 215071.0, 215081.0, 215091.0, 215101.0, 215111.0, 215121.0, 215131.0, 215141.0, 215151.0, 215161.0, 215171.0, 215181.0, 215191.0, 215201.0, 215211.0, 215221.0, 215231.0, 215241.0, 215251.0, 215261.0, 215271.0, 215281.0, 215291.0, 215301.0, 215311.0, 215321.0, 215331.0, 215341.0, 215351.0, 215361.0, 215371.0, 215381.0, 215391.0, 215401.0, 215411.0, 215421.0, 215431.0, 215441.0, 215451.0, 215461.0, 215471.0, 215481.0, 215491.0, 215501.0, 215511.0, 215521.0, 215531.0]","confidence_categorization","4","4401","4","yes","1680","[-38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -38, -39, -40, -46, -50, -55, -61, -86, -105, -126, -152, -212, -246, -282, -316, -382, -415, -445, -475, -540, -571, -600, -625, -661, -671, -675, -676, -676, -674, -672, -668, -662, -660, -659, -658, -658, -660, -661, -664, -665]","[458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 459, 459, 451, 441, 429, 413, 362, 333, 301, 261, 177, 137, 102, 71, 20, -4, -28, -49, -97, -125, -150, -175, -219, -234, -243, -249, -263, -271, -276, -281, -289, -294, -298, -304, -322, -330, -339, -348, -372]"
"Reptil","Reptil","Säugetier","Typical","Alligator","100","100","","1078.2","1078.2","white","no","legacy","legacy","legacy","0","6","relative","1","Reptil","Ziel","NA","NA","1","1","undefined","undefined","4","2","0","4","0","0","0","0","0","4","2","4","2","0","0","0","5","0","0","0","4","2","4","2","4","0","2","4","Thu 06 Feb 2020 12:31:37 PM CET","Default description","yes","NA","simplified_classification.osexp","/home/experiment/Desktop/classification","no","sans","no","24","no","black","no","6","yes","1050","270","270","331","290","0","legacy","1","2","2","/home/experiment/Desktop/classification/subject-20.csv","legacy","NA","Kafkaesque Koffka","3.2.8b1","0","Reptil","NA","Reptil","Ziel","Start","Start","990","NA","990","551","1296","1585","2","legacy","1024","2","48000","-16","experiment","20","even","legacy","217568","149015","NA","NA","NA","NA","NA","2628","141183","221474","148457","220170","146865","2628","205498","149540","228614","211598","NA","179480","218163","148457","220169","146865","221473","NA","146858","218156","[221474.0, 221484.0, 221494.0, 221504.0, 221514.0, 221524.0, 221534.0, 221544.0, 221554.0, 221564.0, 221574.0, 221584.0, 221594.0, 221604.0, 221614.0, 221624.0, 221634.0, 221644.0, 221654.0, 221664.0, 221674.0, 221684.0, 221694.0, 221704.0, 221714.0, 221724.0, 221734.0, 221744.0, 221754.0, 221764.0, 221774.0, 221784.0, 221794.0, 221804.0, 221814.0, 221824.0, 221834.0, 221844.0, 221854.0, 221864.0, 221874.0, 221884.0, 221894.0, 221904.0, 221914.0, 221924.0, 221934.0, 221944.0, 221954.0, 221964.0, 221974.0, 221984.0, 221994.0, 222004.0, 222014.0, 222024.0, 222034.0, 222044.0, 222054.0, 222064.0, 222074.0, 222084.0, 222094.0, 222104.0, 222114.0, 222124.0, 222134.0, 222144.0, 222154.0, 222164.0, 222174.0, 222184.0, 222194.0, 222204.0, 222214.0, 222224.0, 222234.0, 222244.0, 222254.0, 222264.0, 222274.0, 222284.0, 222294.0, 222304.0, 222314.0, 222324.0, 222334.0, 222344.0, 222354.0, 222364.0, 222374.0, 222384.0, 222394.0, 222404.0, 222414.0, 222424.0, 222434.0, 222444.0, 222454.0, 222464.0]","confidence_categorization","5","5391","5","yes","1680","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 26, 20, -8, -33, -66, -104, -186, -229, -266, -304, -383, -415, -448, -476, -514, -524, -532, -535, -536, -536, -536, -537, -545, -552, -559, -567, -577, -581, -585, -589, -598, -604, -611, -621, -638, -646, -652]","[457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 458, 460, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 461, 451, 438, 419, 390, 320, 272, 219, 167, 62, 13, -28, -62, -120, -141, -161, -177, -198, -205, -208, -211, -212, -212, -212, -215, -223, -228, -233, -238, -248, -252, -257, -262, -277, -286, -297, -310, -337, -351, -363]"
"Säugetier","Säugetier","Vogel","Typical","Pferd","100","100","","1001.83333333","1001.83333333","white","no","legacy","legacy","legacy","0","6","relative","1","Säugetier","Ziel","NA","NA","1","1","undefined","undefined","5","2","0","5","0","0","0","0","0","5","2","5","2","0","0","0","6","0","0","0","5","2","5","2","5","0","2","5","Thu 06 Feb 2020 12:31:37 PM CET","Default description","yes","NA","simplified_classification.osexp","/home/experiment/Desktop/classification","no","sans","no","24","no","black","no","6","yes","1050","460","460","331","480","0","legacy","2","2","2","/home/experiment/Desktop/classification/subject-20.csv","legacy","NA","Kafkaesque Koffka","3.2.8b1","0","Säugetier","NA","Säugetier","Ziel","Start","Start","620","NA","620","551","1296","1585","2","legacy","1024","2","48000","-16","experiment","20","even","legacy","228659","149015","NA","NA","NA","NA","NA","2628","141183","232569","148457","231265","146865","2628","205498","149540","234846","211598","NA","179480","229259","148457","231265","146865","232569","NA","146858","229251","[232569.0, 232579.0, 232589.0, 232599.0, 232609.0, 232619.0, 232629.0, 232639.0, 232649.0, 232659.0, 232669.0, 232679.0, 232689.0, 232699.0, 232709.0, 232719.0, 232729.0, 232739.0, 232749.0, 232759.0, 232769.0, 232779.0, 232789.0, 232799.0, 232809.0, 232819.0, 232829.0, 232839.0, 232849.0, 232859.0, 232869.0, 232879.0, 232889.0, 232899.0, 232909.0, 232919.0, 232929.0, 232939.0, 232949.0, 232959.0, 232969.0, 232979.0, 232989.0, 232999.0, 233009.0, 233019.0, 233029.0, 233039.0, 233049.0, 233059.0, 233069.0, 233079.0, 233089.0, 233099.0, 233109.0, 233119.0, 233129.0, 233139.0, 233149.0, 233159.0, 233169.0, 233179.0, 233189.0]","confidence_categorization","6","6011","6","yes","1680","[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 56, 62, 53, 37, 10, -22, -101, -143, -186, -228, -316, -361, -400, -433, -485, -499]","[437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 437, 423, 360, 317, 263, 204, 87, 25, -35, -95, -201, -242, -275, -302, -345, -358]"
"Fisch","Insekt","Fisch","Typical","Goldfisch","100","100","","998.714285714","998.714285714","white","no","legacy","legacy","legacy","0","6","relative","1","Fisch","Ziel","NA","NA","1","1","undefined","undefined","6","2","0","6","0","0","0","0","0","6","2","6","2","0","0","0","7","0","0","0","6","2","6","2","6","0","2","6","Thu 06 Feb 2020 12:31:37 PM CET","Default description","yes","NA","simplified_classification.osexp","/home/experiment/Desktop/classification","no","sans","no","24","no","black","no","6","yes","1050","810","810","331","10","0","legacy","3","2","2","/home/experiment/Desktop/classification/subject-20.csv","legacy","NA","Kafkaesque Koffka","3.2.8b1","0","Fisch","NA","Fisch","Ziel","Start","Start","980","NA","980","551","1215","1585","2","legacy","1024","2","48000","-16","experiment","20","even","legacy","234909","149015","NA","NA","NA","NA","NA","2628","141183","238730","148457","237507","146865","2628","205498","149540","241527","211598","NA","179480","235500","148457","237506","146865","238729","NA","146858","235493","[238730.0, 238740.0, 238750.0, 238760.0, 238770.0, 238780.0, 238790.0, 238800.0, 238810.0, 238820.0, 238830.0, 238840.0, 238850.0, 238860.0, 238870.0, 238880.0, 238890.0, 238900.0, 238910.0, 238920.0, 238930.0, 238940.0, 238950.0, 238960.0, 238970.0, 238980.0, 238990.0, 239000.0, 239010.0, 239020.0, 239030.0, 239040.0, 239050.0, 239060.0, 239070.0, 239080.0, 239090.0, 239100.0, 239110.0, 239120.0, 239130.0, 239140.0, 239150.0, 239160.0, 239170.0, 239180.0, 239190.0, 239200.0, 239210.0, 239220.0, 239230.0, 239240.0, 239250.0, 239260.0, 239270.0, 239280.0, 239290.0, 239300.0, 239310.0, 239320.0, 239330.0, 239340.0, 239350.0, 239360.0, 239370.0, 239380.0, 239390.0, 239400.0, 239410.0, 239420.0, 239430.0, 239440.0, 239450.0, 239460.0, 239470.0, 239480.0, 239490.0, 239500.0, 239510.0, 239520.0, 239530.0, 239540.0, 239550.0, 239560.0, 239570.0, 239580.0, 239590.0, 239600.0, 239610.0, 239620.0, 239630.0, 239640.0, 239650.0, 239660.0, 239670.0, 239680.0, 239690.0, 239700.0, 239710.0]","confidence_categorization","7","6991","7","yes","1680","[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 47, 57, 72, 99, 113, 131, 149, 198, 227, 257, 288, 352, 381, 411, 438, 487, 508]","[425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 425, 422, 411, 390, 321, 279, 228, 173, 63, 4, -52, -112, -219, -259, -292, -319, -361, -376]"
